252	1175
252	1462
252	1822
253	210
253	840
253	898
253	1827
254	105
254	846
254	1277
254	1627
254	1881
255	940
255	1457
255	1471
256	334
256	808
256	1130
256	1348
256	1836
257	28
257	1146
257	1301
257	1459
258	446
258	518
258	1245
258	1869
259	417
259	699
259	895
260	725
260	882
260	1651
260	1659
260	1737
261	308
261	788
261	1991
262	102
262	230
262	547
262	1483
262	1935
263	422
263	1511
263	1928
264	170
264	382
264	439
264	1221
265	144
265	687
265	1291
265	1632
266	1298
266	1481
266	1929
267	338
267	423
267	528
267	1710
267	1920
268	672
268	847
268	1628
268	1969
269	82
269	134
269	215
269	459
270	804
270	1633
270	1771
271	202
271	887
271	1414
271	1528
271	1979
272	18
272	40
272	90
273	853
273	987
273	1880
274	395
274	731
274	1709
274	1949
275	20
275	362
275	588
275	1134
276	1339
276	1625
276	1769
276	1930
276	1987
277	890
277	1122
277	1388
278	35
278	1068
278	1295
279	135
279	365
279	1366
279	1617
280	479
280	498
280	1081
280	1289
280	1448
281	633
281	1040
281	1216
281	1622
282	132
282	284
282	1309
283	77
283	108
283	341
283	1573
284	132
284	282
284	1109
284	1421
285	599
285	896
285	1509
286	1008
286	1084
286	1946
287	116
287	391
287	884
287	1558
288	606
288	1252
288	1344
288	1563
288	1803
289	177
289	428
289	1594
290	207
290	387
290	465
291	121
291	951
291	1464
292	647
292	1083
292	1159
293	314
293	727
293	1282
294	461
294	668
294	1265
295	84
295	142
295	1293
296	311
296	527
296	549
296	936
296	1553
297	226
297	912
297	1062
298	136
298	723
298	1036
298	1228
298	1549
299	635
299	1176
299	1433
300	1179
300	1295
300	1552
301	611
301	685
301	1268
301	1651
301	1856
302	326
302	472
302	511
303	86
303	915
303	932
303	1721
303	1925
304	197
304	997
304	999
304	1035
304	1456
305	445
305	478
305	1002
306	43
306	602
306	1430
306	1677
307	613
307	1719
307	1830
308	261
308	498
308	541
308	788
309	617
309	980
309	1202
310	131
310	831
310	1911
311	296
311	527
311	904
311	1553
312	87
312	198
312	768
313	317
313	826
313	1303
313	1358
313	1577
314	13
314	293
314	727
314	886
314	1282
315	738
315	1186
315	1394
315	1431
316	991
316	1259
316	1377
317	313
317	1358
317	1577
318	454
318	922
318	1775
319	111
319	201
319	1874
320	205
320	392
320	1004
321	1053
321	1465
321	1983
322	100
322	1152
322	1466
323	637
323	1261
323	1467
324	54
324	511
324	1150
324	1642
325	21
325	494
325	770
325	998
325	1305
326	302
326	472
326	1489
326	1507
326	1806
327	239
327	418
327	1744
328	403
328	1136
328	1593
329	1065
329	1428
329	1531
330	3
330	590
330	907
331	106
331	431
331	711
331	819
331	1338
332	166
332	1158
332	1184
333	91
333	1363
333	1972
334	256
334	1436
334	1716
335	554
335	888
335	1515
336	780
336	1533
336	1821
336	1892
337	468
337	1073
337	1576
338	267
338	528
338	705
338	1710
338	1920
339	855
339	861
339	1123
340	83
340	346
340	717
341	77
341	108
341	283
341	1573
342	666
342	693
342	939
343	364
343	1034
343	1422
343	1525
343	1825
344	237
344	910
344	964
344	1847
344	1967
345	143
345	1177
345	1221
346	340
346	717
346	1512
347	70
347	444
347	1336
348	977
348	1630
348	1834
349	193
349	218
349	650
349	1078
349	1135
350	436
350	1071
350	1302
350	1683
350	1826
351	452
351	616
351	1855
352	235
352	965
352	1311
352	1993
353	593
353	721
353	773
353	994
353	1104
354	536
354	1017
354	1501
355	592
355	1082
355	1102
356	1111
356	1193
356	1404
356	1547
356	1753
357	455
357	1053
357	1526
358	187
358	589
358	1774
359	438
359	634
359	1555
360	168
360	696
360	911
361	1328
361	1425
361	1497
362	20
362	275
362	1134
363	1189
363	1300
363	1498
364	343
364	1034
364	1825
365	279
365	709
365	1030
366	673
366	1849
366	1992
367	1120
367	1375
367	1715
368	835
368	876
368	1073
368	1940
369	507
369	903
369	1278
369	1403
370	1527
370	1676
370	1745
370	1803
371	456
371	475
371	1814
372	146
372	1262
372	1365
373	180
373	210
373	1213
373	1648
374	123
374	1147
374	1219
375	41
375	947
375	1496
375	1793
375	1972
376	211
376	607
376	722
377	543
377	655
377	1038
377	1606
378	521
378	670
378	1427
379	32
379	981
379	1487
380	900
380	1314
380	1724
381	96
381	107
381	1922
382	264
382	439
382	1221
383	928
383	1815
383	1866
384	1104
384	1107
384	1108
384	1306
384	1799
385	118
385	664
385	1750
386	566
386	759
386	827
387	290
387	465
387	639
387	1397
388	688
388	1320
388	1793
389	883
389	930
389	1121
390	619
390	716
390	1663
391	116
391	287
391	1558
392	205
392	320
392	1004
393	622
393	871
393	1039
394	95
394	1319
394	1939
395	274
395	1709
395	1949
396	927
396	1276
396	1513
397	584
397	1475
397	1748
398	1124
398	1411
398	1897
399	238
399	592
399	1687
399	1779
399	1990
400	1026
400	1311
400	1995
401	50
401	148
401	1020
401	1915
402	870
402	950
402	1704
403	328
403	1466
403	1593
404	561
404	1460
404	1530
405	406
405	1077
405	1247
406	405
406	1077
406	1247
406	1859
407	9
407	812
407	1370
408	200
408	547
408	1223
409	562
409	1027
409	1133
410	441
410	1802
410	1901
411	153
411	1425
411	1622
412	25
412	27
412	1324
413	454
413	1100
413	1264
413	1321
413	1904
414	450
414	581
414	1281
414	1393
414	1878
415	19
415	23
415	248
415	1214
416	139
416	809
416	1870
417	259
417	699
417	1153
418	198
418	327
418	476
418	1744
419	582
419	631
419	1096
419	1670
420	158
420	493
420	1009
420	1666
421	804
421	1427
421	1565
421	1931
422	263
422	1511
422	1928
422	1957
423	267
423	1207
423	1857
424	643
424	1479
424	1856
425	196
425	432
425	1010
426	771
426	1255
426	1602
426	1698
426	1875
427	47
427	680
427	1007
428	177
428	289
428	1647
429	875
429	1199
429	1812
429	1971
430	1090
430	1519
430	1673
430	1964
431	331
431	691
431	711
431	819
431	1379
432	196
432	425
432	1010
432	1656
433	603
433	1093
433	1169
434	232
434	953
434	961
434	1279
435	1153
435	1292
435	1801
436	350
436	1302
436	1826
437	92
437	464
437	1050
438	359
438	634
438	1091
439	264
439	382
439	1221
439	1669
440	538
440	832
440	884
440	1692
440	1727
441	410
441	1036
441	1802
441	1901
442	88
442	247
442	1444
443	676
443	786
443	1195
443	1578
444	70
444	347
444	967
445	305
445	587
445	706
446	258
446	1245
446	1839
446	1869
447	652
447	731
447	904
447	1168
448	1022
448	1124
448	1684
448	1807
449	576
449	989
449	1212
449	1972
450	414
450	460
450	755
450	1535
451	37
451	160
451	485
451	1226
452	351
452	616
452	1855
453	630
453	691
453	919
453	1191
454	318
454	413
454	1775
455	357
455	1053
455	1868
456	371
456	1631
456	1814
457	982
457	1515
457	1858
458	222
458	631
458	1970
459	134
459	215
459	269
459	1465
459	1621
460	450
460	755
460	1535
461	294
461	668
461	1078
462	161
462	181
462	1305
462	1759
463	236
463	605
463	869
463	1391
463	1589
464	92
464	437
464	928
464	1050
465	290
465	387
465	639
465	1922
466	481
466	623
466	1316
467	186
467	641
467	795
467	885
468	337
468	520
468	523
468	1497
468	1915
469	5
469	133
469	209
469	470
469	1161
470	5
470	133
470	157
470	469
470	1820
471	191
471	239
471	1679
472	302
472	326
472	587
472	1489
472	1507
473	24
473	778
473	1331
474	68
474	1780
474	1962
475	371
475	756
475	1399
476	198
476	239
476	418
477	814
477	1624
477	1797
478	305
478	1002
478	1098
479	280
479	1289
479	1448
480	1088
480	1781
480	1975
481	130
481	466
481	750
482	236
482	1372
482	1472
483	577
483	1066
483	1115
483	1518
483	1878
484	491
484	956
484	1495
484	1883
484	1906
485	160
485	451
485	736
486	224
486	680
486	1591
487	1236
487	1600
487	1711
487	1976
488	830
488	1015
488	1141
489	57
489	879
489	1218
490	75
490	789
490	1504
490	1806
490	1982
491	484
491	956
491	1495
491	1607
491	1883
492	512
492	954
492	1758
493	224
493	420
493	1009
493	1666
494	21
494	325
494	770
494	1101
495	871
495	1136
495	1190
496	188
496	1439
496	1694
497	779
497	1650
497	1699
497	1751
497	1887
498	280
498	308
498	541
499	800
499	1521
499	1909
500	1034
500	1512
500	1525
500	1825
501	653
501	1127
501	1372
501	1945
502	597
502	920
502	1912
503	1222
503	1361
503	1664
504	1145
504	1761
504	1762
505	184
505	1257
505	1587
506	1019
506	1380
506	1409
507	369
507	743
507	903
507	1278
507	1403
508	229
508	941
508	1007
508	1428
508	1853
509	1043
509	1240
509	1585
509	1861
510	797
510	873
510	1732
510	1912
511	302
511	324
511	1150
511	1642
512	492
512	954
512	1564
512	1758
513	44
513	121
513	539
513	1597
514	1212
514	1364
514	1413
515	116
515	834
515	1558
516	794
516	1080
516	1644
517	1416
517	1742
517	1765
518	194
518	258
518	554
519	74
519	646
519	1323
520	44
520	468
520	523
520	1211
520	1915
521	378
521	670
521	749
522	704
522	1201
522	1863
523	468
523	520
523	1211
523	1860
523	1915
524	87
524	567
524	570
524	1442
525	1333
525	1422
525	1862
526	911
526	993
526	1353
526	1495
527	296
527	311
527	904
527	936
528	267
528	338
528	529
528	1710
528	1920
529	528
529	651
529	660
529	1112
530	669
530	787
530	1634
531	65
531	1055
531	1914
532	724
532	1603
532	1723
532	1733
533	892
533	1029
533	1556
533	1571
534	1320
534	1344
534	1916
535	782
535	1324
535	1369
535	1493
535	1572
536	354
536	1017
536	1927
537	683
537	1260
537	1470
538	440
538	884
538	1055
538	1692
539	44
539	513
539	1597
540	1313
540	1384
540	1432
540	1534
540	1871
541	308
541	498
541	788
541	1857
542	566
542	1226
542	1533
543	377
543	655
543	821
543	1038
543	1606
544	567
544	570
544	1028
545	843
545	1042
545	1129
545	1452
546	952
546	1208
546	1343
547	200
547	262
547	408
547	1223
548	845
548	1219
548	1379
549	296
549	644
549	1833
550	33
550	713
550	816
551	231
551	1181
551	1907
552	762
552	1142
552	1760
552	1763
552	1787
553	172
553	813
553	926
554	335
554	518
554	888
555	695
555	1317
555	1626
556	1064
556	1405
556	1700
556	1797
557	244
557	735
557	969
557	1965
558	793
558	1224
558	1534
559	745
559	1458
559	1776
560	1328
560	1339
560	1497
561	404
561	1460
561	1530
561	1535
562	409
562	1027
562	1133
563	206
563	1383
563	1639
564	814
564	824
564	1210
565	115
565	1346
565	1598
566	386
566	542
566	1226
567	524
567	544
567	1442
568	799
568	842
568	1902
569	231
569	1899
569	1978
570	524
570	544
570	1442
570	1473
571	784
571	833
571	841
571	1100
571	1273
572	815
572	1126
572	1307
572	1397
573	1114
573	1542
573	1588
573	1808
574	103
574	241
574	591
574	1647
574	1742
575	689
575	1205
575	1235
575	1468
576	449
576	989
576	1212
576	1972
577	483
577	1066
577	1115
577	1518
578	1063
578	1355
578	1540
578	1653
578	1838
579	93
579	119
579	1469
579	1727
580	182
580	632
580	1412
581	414
581	1393
581	1878
582	419
582	631
582	1096
582	1670
582	1864
583	872
583	1677
583	1954
584	397
584	848
584	1475
585	860
585	1194
585	1685
585	1866
586	837
586	1312
586	1376
586	1859
586	1900
587	445
587	472
587	706
588	67
588	240
588	275
589	187
589	358
589	960
590	3
590	112
590	191
590	330
590	907
591	103
591	241
591	574
591	1647
591	1712
592	355
592	399
592	1102
593	353
593	702
593	721
593	994
594	663
594	698
594	1850
595	204
595	1673
595	1923
595	1969
596	859
596	1059
596	1992
597	502
597	920
597	1149
598	894
598	1258
598	1762
598	1810
599	176
599	285
599	1509
600	686
600	858
600	1759
601	849
601	1196
601	1623
602	43
602	306
602	1430
603	433
603	1093
603	1169
603	1294
604	250
604	742
604	1783
605	463
605	869
605	1391
605	1589
606	288
606	798
606	1252
606	1563
607	94
607	211
607	376
607	722
608	110
608	1082
608	1775
608	1984
609	648
609	1187
609	1715
610	251
610	1367
610	1526
611	301
611	685
611	969
611	1268
611	1651
612	861
612	1089
612	1407
612	1570
613	307
613	1619
613	1719
613	1830
613	1881
614	910
614	1885
614	1902
615	712
615	763
615	889
615	1476
616	55
616	351
616	452
616	1855
617	309
617	980
617	1202
618	1654
618	1703
618	1888
619	390
619	716
619	1257
620	667
620	1505
620	1524
621	1203
621	1390
621	1961
622	393
622	1039
622	1237
623	466
623	1177
623	1316
624	154
624	1097
624	1749
625	896
625	1418
625	1985
626	1274
626	1712
626	1989
627	144
627	1231
627	1291
627	1632
628	983
628	1757
628	1926
629	1098
629	1401
629	1691
629	1933
630	453
630	691
630	907
630	919
631	419
631	458
631	582
631	1096
631	1670
632	580
632	867
632	1412
633	281
633	1040
633	1216
633	1622
634	359
634	438
634	1668
635	299
635	1176
635	1352
635	1433
636	83
636	752
636	1169
637	323
637	656
637	1261
637	1467
637	1998
638	59
638	1345
638	1767
639	387
639	465
639	906
639	1792
640	46
640	141
640	245
640	1977
641	186
641	467
641	885
642	1703
642	1894
642	1999
643	424
643	1113
643	1856
644	549
644	663
644	1833
645	1160
645	1225
645	1539
645	1636
645	1706
646	74
646	519
646	1323
647	292
647	1083
647	1597
648	609
648	1187
648	1310
649	815
649	1582
649	1595
649	1895
650	15
650	349
650	1078
650	1135
651	529
651	660
651	956
651	1112
652	447
652	731
652	791
652	1094
652	1168
653	79
653	501
653	829
653	1945
654	708
654	946
654	1351
654	1991
655	125
655	377
655	543
655	1038
656	637
656	1261
656	1467
657	42
657	948
657	1119
657	1932
658	137
658	234
658	1599
658	1713
658	1773
659	870
659	1249
659	1575
660	529
660	651
660	1112
660	1498
661	154
661	173
661	914
661	1174
661	1963
662	954
662	1274
662	1748
663	594
663	644
663	698
663	1850
664	118
664	385
664	839
665	122
665	164
665	824
666	216
666	342
666	1432
667	620
667	1524
667	1685
668	294
668	461
668	690
669	530
669	787
669	1634
669	1841
670	378
670	521
670	1867
671	828
671	846
671	937
672	268
672	847
672	1442
672	1969
673	366
673	1849
673	1911
674	122
674	1551
674	1586
675	129
675	891
675	1143
676	443
676	951
676	1166
676	1246
677	1155
677	1219
677	1379
678	47
678	176
678	1872
679	127
679	180
679	249
680	224
680	427
680	486
681	1000
681	1125
681	1242
682	866
682	1441
682	1818
683	537
683	785
683	1260
684	1590
684	1795
684	1996
685	301
685	611
685	699
685	1268
685	1876
686	600
686	858
686	1251
687	265
687	1349
687	1884
687	1953
688	388
688	1047
688	1320
689	575
689	1235
689	1468
690	668
690	860
690	1194
690	1615
690	1685
691	431
691	453
691	630
691	919
692	992
692	1436
692	1610
693	216
693	342
693	939
693	942
694	821
694	947
694	1110
694	1607
695	555
695	1157
695	1317
695	1626
696	156
696	168
696	360
697	2
697	14
697	1906
698	594
698	663
698	1137
698	1850
699	259
699	417
699	685
700	775
700	1541
700	1548
701	4
701	1346
701	1600
702	593
702	1293
702	1974
702	1986
703	1322
703	1584
703	1645
704	522
704	1174
704	1863
705	101
705	338
705	1710
705	1920
706	445
706	587
706	1626
707	807
707	1117
707	1755
708	78
708	654
708	1000
709	40
709	365
709	1030
710	767
710	789
710	975
710	1893
711	331
711	431
711	819
711	1338
711	1827
712	615
712	763
712	1476
712	1758
713	550
713	816
713	1059
714	1183
714	1594
714	1937
715	1144
715	1527
715	1803
716	390
716	619
716	975
716	1371
717	340
717	346
717	1512
717	1825
718	797
718	909
718	925
718	1215
718	1646
719	1325
719	1529
719	1690
720	1006
720	1195
720	1204
721	353
721	593
721	773
721	923
722	211
722	376
722	607
723	298
723	931
723	1549
724	532
724	1452
724	1603
724	1723
724	1733
725	39
725	260
725	1960
726	1211
726	1299
726	1315
726	1772
727	13
727	293
727	314
727	747
727	1282
728	733
728	1717
728	1968
729	63
729	1217
729	1284
729	1562
730	1
730	1182
730	1860
731	274
731	447
731	652
731	791
731	1168
732	94
732	163
732	886
733	728
733	1717
733	1847
733	1968
734	46
734	1032
734	1362
735	244
735	557
735	969
735	1650
735	1965
736	37
736	160
736	485
736	898
736	1840
737	966
737	1209
737	1297
737	1613
738	315
738	1186
738	1394
739	746
739	897
739	933
739	1475
740	975
740	1846
740	1927
741	156
741	1198
741	1546
741	1726
742	250
742	604
742	1783
743	185
743	507
743	1003
744	933
744	1138
744	1165
744	1312
744	1448
745	10
745	25
745	559
745	1049
745	1458
746	739
746	897
746	933
746	1109
746	1544
747	169
747	727
747	1132
748	189
748	830
748	1483
748	1745
748	1935
749	15
749	79
749	197
749	521
750	130
750	139
750	481
751	859
751	1408
751	1505
752	83
752	636
752	840
753	38
753	214
753	879
753	1777
754	150
754	173
754	1696
755	450
755	460
755	1323
756	475
756	932
756	1399
756	1966
757	1048
757	1502
757	1661
758	854
758	1054
758	1438
759	36
759	386
759	827
760	1026
760	1479
760	1699
761	1137
761	1149
761	1198
761	1851
762	552
762	959
762	1760
763	615
763	712
763	1315
763	1476
764	91
764	1003
764	1046
764	1363
765	950
765	1164
765	1845
766	162
766	1016
766	1457
767	710
767	789
767	1893
767	1916
768	87
768	312
768	1244
769	61
769	124
769	1060
769	1158
769	1616
770	21
770	325
770	494
770	998
770	1207
771	426
771	922
771	1698
771	1875
771	1988
772	908
772	1001
772	1612
773	353
773	721
773	994
774	1074
774	1608
774	1740
775	700
775	1095
775	1655
776	943
776	1092
776	1188
777	801
777	1786
777	1924
777	1973
778	24
778	473
778	1948
779	497
779	1650
779	1751
779	1824
779	1887
780	147
780	336
780	1065
780	1821
780	1892
781	209
781	1206
781	1464
782	535
782	1171
782	1324
782	1369
782	1493
783	1228
783	1258
783	1587
784	571
784	833
784	1273
785	213
785	683
785	863
785	1658
785	1708
786	443
786	1166
786	1239
786	1578
786	1674
787	530
787	669
787	1603
787	1634
788	261
788	308
788	541
789	490
789	710
789	767
789	1893
790	120
790	901
790	917
790	1585
790	1702
791	652
791	731
791	1168
792	1385
792	1500
792	1537
792	1557
792	1568
793	558
793	856
793	1224
793	1396
793	1534
794	516
794	1080
794	1644
795	12
795	467
795	1319
796	1029
796	1403
796	1556
796	1571
797	510
797	718
797	909
798	606
798	1252
798	1563
799	568
799	842
799	1902
800	499
800	1521
800	1909
801	777
801	1786
801	1924
802	218
802	913
802	1532
803	188
803	949
803	971
803	1668
804	270
804	421
804	1633
804	1771
805	89
805	1350
805	1467
806	86
806	184
806	934
806	1569
807	707
807	872
807	1117
807	1755
808	256
808	1348
808	1389
808	1836
809	139
809	416
809	1870
809	1952
810	1322
810	1584
810	1645
810	1694
811	857
811	1139
811	1252
811	1695
811	1938
812	9
812	407
812	1370
813	171
813	172
813	553
813	926
814	477
814	564
814	1210
815	572
815	649
815	1582
815	1595
815	1895
816	550
816	713
816	1083
817	137
817	1230
817	1580
818	1200
818	1490
818	1886
819	331
819	431
819	711
819	1338
820	242
820	1223
820	1583
821	543
821	694
821	1110
821	1607
822	6
822	49
822	1765
823	882
823	1367
823	1796
824	122
824	564
824	665
825	945
825	1155
825	1800
826	94
826	313
826	1358
827	386
827	759
827	1766
828	671
828	937
828	1903
829	653
829	1335
829	1342
830	488
830	748
830	1141
831	131
831	310
831	1437
832	440
832	884
832	1692
833	571
833	784
833	841
833	877
834	515
834	1244
834	1574
834	1730
834	1842
835	368
835	876
835	1940
836	867
836	1301
836	1637
837	586
837	1376
837	1859
837	1900
838	983
838	1302
838	1728
839	664
839	1163
839	1251
839	1300
840	253
840	752
840	891
840	898
840	1827
841	571
841	833
841	1273
842	568
842	799
842	1902
843	545
843	1042
843	1452
843	1527
844	1072
844	1308
844	1440
845	106
845	548
845	1057
846	105
846	254
846	671
846	1627
846	1881
847	268
847	672
847	1628
847	1772
847	1969
848	136
848	584
848	931
848	1036
848	1549
849	601
849	1290
849	1508
849	1951
850	206
850	1383
850	1639
851	30
851	865
851	1332
851	1764
851	1913
852	225
852	251
852	1170
852	1614
853	273
853	987
853	1918
854	758
854	1054
854	1438
855	339
855	944
855	1455
856	51
856	793
856	1420
857	150
857	811
